date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:27	125479/125479	---MCZ	200	added ('OK')	text/html	etag:%2211115-1737775874;gz%22	https://areceitadodia.com/sobremesas/	C:/laragon/www/copia/areceitadodia.com/sobremesas/index.html	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:27	32796/32796	---MCZ	200	added ('OK')	application/javascript	etag:W/%22801c-19465f0f9d8%22	https://cdn.utmify.com.br/scripts/pixel/pixel.js	C:/laragon/www/copia/cdn.utmify.com.br/scripts/pixel/pixel.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:28	473450/473450	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2017:12:36%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/1.png	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/1.png	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:28	69615/69615	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202024%2017:12:39%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/rocambole-1633378455773_v2_720x720-e1727729871466.jpg	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/rocambole-1633378455773_v2_720x720-e1727729871466.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:28	28486/28486	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Oct%202024%2015:46:17%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/2e7891aa-d220-4a5e-90a8-15a04be5a51d-1.jpg	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/2e7891aa-d220-4a5e-90a8-15a04be5a51d-1.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:28	152234/152234	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202024%2017:12:37%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/maxresdefault.jpg	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/maxresdefault.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:28	68193/68193	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Oct%202024%2003:15:05%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/1700f071-58a3-4dfb-8275-c3fac3ef1bfa-1024x538.jpg	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/1700f071-58a3-4dfb-8275-c3fac3ef1bfa-1024x538.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:28	33435/33435	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202024%2017:12:43%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/imagem.jpg	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/imagem.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:29	33854/33854	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202024%2017:12:43%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/imagem-2.jpg	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/imagem-2.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:29	34500/34500	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202024%2017:12:43%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/imagem-3.jpg	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/imagem-3.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:29	184797/184797	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2017:13:37%20GMT	https://areceitadodia.com/wp-content/uploads/2024/10/UIUIUI-1-2048x1251.png	C:/laragon/www/copia/areceitadodia.com/wp-content/uploads/2024/10/UIUIUI-1-2048x1251.png	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:29	8142/8142	---M-Z	200	added ('OK')	application/javascript	etag:%22b1f51f591c0a410abecab9fd2425141f%22	https://scripts.converteai.net/e15e790d-cff3-4231-8450-d9e48899d489/players/64e4eec25d4157000942d10e/player.js	C:/laragon/www/copia/scripts.converteai.net/e15e790d-cff3-4231-8450-d9e48899d489/players/64e4eec25d4157000942d10e/player.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:30	694731/694731	---M-Z	200	added ('OK')	text/javascript	etag:W/%22ffa9dbad6e1671ea3442095de9ea9cb8%22	https://cdn.converteai.net/lib/js/smartplayer/v1/smartplayer.min.js	C:/laragon/www/copia/cdn.converteai.net/lib/js/smartplayer/v1/smartplayer.min.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:30	1308/1308	---M--	200	added ('OK')	image/jpeg	etag:%229159493247ca1e26e4683821ddae5553%22	https://images.converteai.net/e15e790d-cff3-4231-8450-d9e48899d489/players/64e4eec25d4157000942d10e/thumbnail.jpg	C:/laragon/www/copia/images.converteai.net/e15e790d-cff3-4231-8450-d9e48899d489/players/64e4eec25d4157000942d10e/thumbnail.jpg	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:30	13618/13618	---MCZ	200	added ('OK')	application/javascript	etag:W/%223532-19465f0f9d8%22	https://cdn.utmify.com.br/scripts/utms/latest.js	C:/laragon/www/copia/cdn.utmify.com.br/scripts/utms/latest.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:30	2749/2749	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2019%20Jun%202024%2015:58:58%20GMT	https://areceitadodia.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.1.1	C:/laragon/www/copia/areceitadodia.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.minb12b.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:31	6059/6059	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Aug%202024%2014:10:32%20GMT	https://areceitadodia.com/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min.js?ver=3.23.3	C:/laragon/www/copia/areceitadodia.com/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min28fc.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:31	4997/4997	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2015%20Oct%202024%2014:03:00%20GMT	https://areceitadodia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.24.7	C:/laragon/www/copia/areceitadodia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min52dd.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:31	87553/87553	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2029%20Aug%202023%2001:44:24%20GMT	https://areceitadodia.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/laragon/www/copia/areceitadodia.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:31	13577/13577	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Jun%202023%2014:19:24%20GMT	https://areceitadodia.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/laragon/www/copia/areceitadodia.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:31	80657/80657	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2015%20Oct%202024%2014:03:00%20GMT	https://areceitadodia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.24.7	C:/laragon/www/copia/areceitadodia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min52dd.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:32	4776/4776	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2013%20Nov%202024%2020:33:05%20GMT	https://areceitadodia.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/laragon/www/copia/areceitadodia.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:32	9141/9141	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2016%20Feb%202024%2001:23:16%20GMT	https://areceitadodia.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/laragon/www/copia/areceitadodia.com/wp-includes/js/dist/i18n.minc33c.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
17:18:32	25049/25049	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2006%20Aug%202024%2014:10:32%20GMT	https://areceitadodia.com/wp-content/plugins/pro-elements/assets/js/frontend.min.js?ver=3.23.3	C:/laragon/www/copia/areceitadodia.com/wp-content/plugins/pro-elements/assets/js/frontend.min28fc.js	(from https://areceitadodia.com/sobremesas/?utm_source=FB&utm_campaign=%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431&utm_medium=CONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431&utm_content=01+1%7C120215039058400431&utm_term=Instagram_Feed&xcod=FBhQwK21wXxR%5B03%5D+-+COPY+06+%E2%80%94+C%C3%B3pia%7C120215039057570431hQwK21wXxRCONJUNTO+1+%E2%80%94+C%C3%B3pia%7C120215039060410431hQwK21wXxR01+1%7C120215039058400431hQwK21w+XxRInstagram_Feed&fbclid=PAZXh0bgNhZW0BMABhZGlkAasW8QfVef8BpiswUiiciHtMEPVdkxdbVWcRcAbo9eM8-2YEzeJjD4ex91WwvtY3ear-OQ_aem_7dWeug7kYEPqZHxrkhnjug)
